iter	Passed	Remaining
795	6965	910
796	6974	901
797	6986	893
798	6996	884
799	7005	875
800	7013	866
801	7022	858
802	7034	849
803	7041	840
804	7050	832
805	7062	823
806	7071	814
807	7084	806
808	7091	797
809	7101	789
810	7113	780
811	7121	771
812	7128	762
813	7137	754
814	7147	745
815	7154	736
816	7160	727
817	7167	718
818	7174	709
819	7181	700
820	7187	691
821	7196	682
822	7205	674
823	7212	665
824	7219	656
825	7229	647
826	7236	638
827	7244	629
828	7252	621
829	7261	612
830	7272	603
831	7279	594
832	7286	586
833	7296	577
834	7303	568
835	7313	559
836	7319	550
837	7328	542
838	7337	533
839	7345	524
840	7354	515
841	7361	507
842	7368	498
843	7375	489
844	7382	480
845	7391	471
846	7402	463
847	7413	454
848	7425	446
849	7434	437
850	7440	428
851	7449	419
852	7457	410
853	7469	402
854	7479	393
855	7489	384
856	7498	376
857	7509	367
858	7519	358
859	7527	350
860	7537	341
861	7554	333
862	7562	324
863	7570	315
864	7581	306
865	7590	298
866	7601	289
867	7611	280
868	7628	272
869	7638	263
870	7649	254
871	7658	245
872	7665	237
873	7676	228
874	7685	219
875	7697	210
876	7706	202
877	7717	193
878	7727	184
879	7736	175
880	7746	167
881	7763	158
882	7778	149
883	7789	140
884	7806	132
885	7825	123
886	7879	115
887	7903	106
888	7920	97
889	7937	89
890	7948	80
891	7956	71
892	7973	62
893	7981	53
894	7994	44
895	8004	35
896	8013	26
897	8019	17
898	8031	8
899	8039	0
