iter	Passed	Remaining
551	3942	2485
552	3950	2478
553	3957	2471
554	3964	2464
555	3971	2457
556	3979	2450
557	3987	2444
558	3995	2437
559	4004	2431
560	4011	2423
561	4017	2416
562	4025	2409
563	4033	2402
564	4041	2396
565	4049	2389
566	4059	2383
567	4066	2377
568	4076	2371
569	4083	2363
570	4090	2357
571	4099	2350
572	4107	2344
573	4114	2336
574	4121	2329
575	4128	2322
576	4136	2315
577	4144	2309
578	4152	2302
579	4159	2294
580	4166	2287
581	4173	2280
582	4180	2273
583	4189	2267
584	4198	2260
585	4205	2253
586	4213	2246
587	4220	2239
588	4226	2231
589	4233	2224
590	4240	2217
591	4248	2210
592	4255	2202
593	4262	2195
594	4269	2188
595	4276	2181
596	4284	2174
597	4290	2166
598	4297	2159
599	4305	2152
600	4312	2145
601	4319	2138
602	4327	2131
603	4334	2124
604	4342	2117
605	4349	2110
606	4357	2103
607	4364	2095
608	4371	2088
609	4378	2081
610	4385	2074
611	4392	2066
612	4399	2059
613	4406	2052
614	4413	2045
615	4420	2038
616	4428	2031
617	4435	2023
618	4442	2016
619	4449	2009
620	4456	2002
621	4464	1995
622	4472	1988
623	4478	1980
624	4484	1973
625	4491	1965
626	4501	1959
627	4509	1953
628	4517	1946
629	4524	1939
630	4532	1932
631	4539	1924
632	4547	1918
633	4554	1910
634	4562	1903
635	4568	1896
636	4576	1889
637	4583	1882
638	4590	1875
639	4599	1868
640	4607	1861
641	4614	1854
642	4621	1847
643	4630	1840
644	4638	1833
645	4645	1826
646	4650	1818
647	4658	1811
648	4668	1805
649	4674	1797
650	4682	1790
651	4689	1783
652	4696	1776
653	4703	1769
654	4710	1761
655	4718	1754
656	4724	1747
657	4731	1740
658	4738	1732
659	4745	1725
660	4752	1718
661	4759	1711
662	4766	1703
663	4772	1696
664	4779	1689
665	4786	1681
666	4794	1674
667	4801	1667
668	4809	1660
669	4816	1653
670	4825	1646
671	4832	1639
672	4840	1632
673	4847	1625
