iter	Passed	Remaining
659	1444	744
660	1446	741
661	1448	739
662	1449	736
663	1452	734
664	1453	732
665	1455	729
666	1457	727
667	1459	725
668	1461	722
669	1462	720
670	1464	718
671	1466	715
672	1467	713
673	1469	710
674	1471	708
675	1473	706
676	1475	703
677	1477	701
678	1479	699
679	1480	696
680	1482	694
681	1484	692
682	1485	689
683	1487	687
684	1489	684
685	1490	682
686	1493	680
687	1494	677
688	1496	675
689	1498	673
690	1499	670
691	1501	668
692	1503	666
693	1505	663
694	1507	661
695	1508	658
696	1510	656
697	1512	654
698	1514	651
699	1515	649
700	1517	647
701	1519	644
702	1520	642
703	1522	640
704	1524	637
705	1526	635
706	1528	633
707	1529	630
708	1531	628
709	1533	626
710	1535	623
711	1537	621
712	1538	619
713	1540	616
714	1541	614
715	1544	612
716	1546	610
717	1547	607
718	1549	605
719	1551	603
720	1553	601
721	1554	598
722	1556	596
723	1557	593
724	1559	591
725	1560	589
726	1562	586
727	1564	584
728	1566	582
729	1568	579
730	1569	577
731	1571	575
732	1572	572
733	1574	570
734	1576	568
735	1578	566
736	1579	563
737	1581	561
738	1583	559
739	1585	556
740	1586	554
741	1589	552
742	1591	550
743	1593	548
744	1595	545
745	1596	543
746	1599	541
747	1600	539
748	1602	537
749	1605	535
750	1607	533
751	1609	530
752	1611	528
753	1613	526
754	1615	524
755	1617	521
756	1618	519
757	1620	517
758	1623	515
759	1625	513
760	1627	511
761	1629	508
762	1631	506
763	1633	504
764	1635	502
765	1637	500
766	1639	497
767	1641	495
768	1643	493
769	1644	491
770	1646	489
771	1648	486
772	1650	484
773	1651	482
774	1654	480
775	1655	478
776	1657	475
777	1659	473
778	1661	471
779	1664	469
780	1666	467
781	1670	465
782	1671	463
783	1673	461
784	1674	458
785	1676	456
786	1678	454
787	1680	452
788	1682	449
789	1683	447
790	1685	445
791	1687	443
792	1689	440
793	1691	438
794	1693	436
795	1695	434
796	1697	432
797	1699	430
798	1701	428
799	1703	425
800	1705	423
801	1707	421
802	1708	419
803	1710	417
804	1712	414
805	1714	412
806	1716	410
807	1718	408
808	1720	406
809	1721	403
810	1723	401
811	1726	399
812	1728	397
813	1729	395
814	1731	393
815	1733	390
816	1735	388
817	1737	386
818	1739	384
819	1741	382
820	1743	380
