iter	Passed	Remaining
673	3275	1584
674	3279	1579
675	3284	1574
676	3288	1569
677	3293	1564
678	3299	1559
679	3303	1554
680	3312	1551
681	3316	1546
682	3321	1541
683	3327	1537
684	3333	1532
685	3337	1527
686	3343	1523
687	3350	1519
688	3359	1516
689	3364	1511
690	3370	1507
691	3377	1503
692	3385	1499
693	3389	1494
694	3395	1489
695	3400	1485
696	3407	1481
697	3412	1476
698	3417	1471
699	3424	1467
700	3429	1462
701	3434	1457
702	3438	1452
703	3442	1447
704	3447	1442
705	3451	1437
706	3455	1432
707	3460	1427
708	3465	1422
709	3469	1417
710	3474	1412
711	3478	1406
712	3483	1402
713	3486	1396
714	3491	1391
715	3495	1386
716	3500	1381
717	3504	1376
718	3509	1371
719	3514	1366
720	3519	1361
721	3523	1356
722	3528	1351
723	3532	1346
724	3536	1341
725	3542	1336
726	3546	1331
727	3550	1326
728	3555	1321
729	3559	1316
730	3564	1311
731	3569	1306
732	3573	1301
733	3578	1296
734	3583	1292
735	3587	1286
736	3591	1281
737	3596	1276
738	3601	1272
739	3605	1266
740	3610	1261
741	3614	1256
742	3618	1251
743	3623	1246
744	3627	1241
745	3632	1236
746	3636	1231
747	3640	1226
748	3645	1221
749	3650	1216
750	3654	1211
751	3660	1207
752	3665	1202
753	3670	1197
754	3675	1192
755	3684	1189
756	3689	1184
757	3694	1179
758	3700	1174
759	3704	1169
760	3711	1165
761	3716	1160
762	3723	1156
763	3730	1152
764	3735	1147
765	3741	1142
766	3748	1138
767	3754	1134
768	3759	1129
769	3763	1124
770	3771	1120
771	3777	1115
772	3781	1110
773	3790	1106
774	3795	1101
775	3802	1097
776	3806	1092
777	3816	1089
778	3821	1084
779	3828	1079
780	3833	1074
781	3838	1069
782	3844	1065
783	3851	1061
784	3856	1056
785	3861	1051
786	3866	1046
787	3873	1042
788	3878	1037
789	3883	1032
790	3888	1027
791	3894	1022
792	3907	1019
793	3912	1015
794	3917	1010
795	3922	1005
796	3933	1001
797	3938	997
798	3944	992
799	3949	987
800	3954	982
801	3962	978
802	3967	973
803	3972	968
804	3976	963
805	3981	958
806	3987	953
807	3993	948
808	3998	943
809	4002	938
810	4011	934
811	4020	930
812	4029	926
813	4033	921
814	4039	916
815	4045	912
816	4050	907
817	4054	902
818	4060	897
819	4066	892
820	4070	887
821	4077	882
822	4084	878
823	4090	873
824	4094	868
825	4099	863
826	4103	858
827	4109	853
828	4116	849
829	4121	844
830	4126	839
831	4134	834
832	4141	830
833	4146	825
834	4150	820
835	4155	815
836	4160	810
837	4165	805
838	4170	800
839	4174	795
840	4181	790
841	4186	785
842	4193	780
843	4200	776
844	4207	771
845	4211	766
846	4217	761
847	4224	757
848	4233	753
849	4239	748
850	4245	743
851	4249	738
852	4256	733
853	4262	728
854	4266	723
855	4271	718
856	4276	713
857	4281	708
858	4286	703
859	4291	698
860	4295	693
861	4300	688
862	4304	683
863	4309	678
864	4314	673
865	4319	668
866	4324	663
867	4329	658
868	4333	653
869	4338	648
870	4343	643
871	4347	638
872	4351	633
873	4356	628
874	4360	622
875	4365	617
876	4372	613
877	4378	608
878	4382	603
879	4387	598
880	4391	593
881	4397	588
882	4403	583
883	4409	578
884	4413	573
885	4418	568
886	4423	563
887	4430	558
888	4434	553
889	4439	548
890	4444	543
891	4448	538
892	4452	533
893	4458	528
894	4467	524
895	4472	519
896	4477	514
897	4482	509
898	4490	504
899	4495	499
900	4500	494
901	4505	489
902	4510	484
903	4515	479
904	4519	474
905	4524	469
906	4529	464
907	4533	459
908	4537	454
909	4547	449
910	4552	444
911	4557	439
912	4563	434
913	4568	429
914	4572	424
915	4577	419
916	4581	414
917	4586	409
918	4590	404
919	4595	399
920	4600	394
921	4606	389
922	4610	384
923	4616	379
924	4621	374
925	4626	369
926	4631	364
927	4635	359
928	4641	354
929	4645	349
930	4650	344
931	4655	339
932	4660	334
933	4665	329
934	4669	324
935	4674	319
936	4678	314
937	4683	309
938	4687	304
939	4692	299
940	4698	294
941	4702	289
942	4706	284
943	4722	280
944	4727	275
945	4731	270
946	4735	265
947	4741	260
948	4745	255
949	4751	250
950	4756	245
951	4760	240
952	4766	235
953	4770	230
954	4774	224
955	4778	219
956	4783	214
957	4788	209
958	4792	204
959	4797	199
960	4802	194
961	4806	189
962	4811	184
963	4816	179
964	4821	174
965	4825	169
966	4831	164
967	4836	159
968	4840	154
969	4845	149
970	4849	144
971	4854	139
972	4858	134
973	4862	129
974	4867	124
975	4872	119
976	4876	114
977	4881	109
978	4886	104
979	4890	99
980	4894	94
981	4900	89
982	4905	84
983	4911	79
984	4917	74
985	4922	69
986	4926	64
987	4931	59
988	4936	54
989	4941	49
990	4945	44
991	4949	39
992	4954	34
993	4959	29
994	4964	24
995	4969	19
996	4973	14
997	4978	9
998	4982	4
999	4986	0
