iter	Passed	Remaining
698	1190	512
699	1191	510
700	1192	508
701	1193	506
702	1194	504
703	1195	502
704	1196	500
705	1198	498
706	1199	496
707	1200	495
708	1201	493
709	1202	491
710	1203	489
711	1205	487
712	1206	485
713	1207	483
714	1208	481
715	1209	479
716	1211	478
717	1212	476
718	1213	474
719	1214	472
720	1215	470
721	1216	468
722	1218	466
723	1219	464
724	1220	463
725	1222	461
726	1223	459
727	1224	457
728	1225	455
729	1227	453
730	1228	452
731	1229	450
732	1230	448
733	1232	446
734	1233	444
735	1234	442
736	1235	440
737	1236	439
738	1238	437
739	1239	435
740	1240	433
741	1241	431
742	1242	429
743	1244	428
744	1245	426
745	1246	424
746	1247	422
747	1249	420
748	1250	419
749	1251	417
750	1252	415
751	1253	413
752	1255	411
753	1256	409
754	1257	408
755	1258	406
756	1260	404
757	1261	402
758	1262	400
759	1263	399
760	1264	397
761	1266	395
762	1267	393
763	1268	391
764	1270	390
765	1271	388
766	1273	386
767	1275	385
768	1276	383
769	1278	381
770	1279	380
771	1280	378
772	1282	376
773	1285	375
774	1286	373
775	1288	371
776	1289	370
777	1291	368
778	1292	366
779	1294	364
780	1295	363
781	1297	361
782	1298	359
783	1300	358
784	1301	356
785	1303	354
786	1305	353
787	1307	351
788	1309	350
789	1310	348
790	1311	346
791	1313	344
792	1314	343
793	1316	341
794	1317	339
795	1319	338
796	1321	336
797	1322	334
798	1324	333
799	1325	331
800	1327	329
801	1328	328
802	1330	326
803	1332	324
804	1333	323
805	1335	321
806	1336	319
807	1338	318
808	1340	316
809	1342	314
810	1343	313
811	1345	311
812	1346	309
813	1347	307
814	1349	306
815	1350	304
816	1351	302
817	1353	301
818	1354	299
819	1355	297
820	1357	295
821	1358	294
822	1359	292
823	1360	290
824	1361	288
825	1362	287
826	1364	285
827	1365	283
828	1366	281
829	1367	280
830	1369	278
831	1370	276
832	1371	274
833	1372	273
834	1373	271
835	1374	269
836	1375	267
837	1377	266
838	1378	264
839	1379	262
840	1380	260
841	1381	259
842	1383	257
843	1384	255
844	1385	254
845	1387	252
846	1388	250
847	1389	249
848	1390	247
849	1392	245
850	1393	243
851	1394	242
852	1395	240
853	1397	238
854	1398	237
855	1399	235
856	1400	233
857	1401	232
858	1403	230
859	1404	228
860	1405	226
861	1406	225
862	1407	223
863	1409	221
864	1410	220
865	1411	218
866	1412	216
867	1413	215
868	1415	213
869	1417	211
870	1418	210
871	1419	208
872	1420	206
873	1421	205
874	1423	203
875	1424	201
876	1425	199
877	1426	198
878	1428	196
879	1429	194
880	1430	193
881	1431	191
882	1432	189
883	1433	188
884	1435	186
885	1436	184
886	1437	183
887	1438	181
888	1439	179
889	1441	178
890	1442	176
891	1443	174
892	1444	173
893	1446	171
894	1447	169
895	1448	168
896	1449	166
897	1451	164
898	1452	163
899	1453	161
900	1454	159
901	1455	158
902	1457	156
903	1458	154
904	1459	153
905	1460	151
906	1462	149
907	1463	148
908	1465	146
909	1466	145
910	1468	143
911	1470	141
912	1472	140
913	1476	138
914	1478	137
915	1479	135
916	1480	134
917	1481	132
918	1483	130
919	1484	129
920	1486	127
921	1487	125
922	1489	124
923	1496	123
924	1498	121
925	1500	119
926	1502	118
927	1505	116
928	1508	115
929	1510	113
930	1512	112
931	1514	110
932	1516	108
933	1519	107
934	1521	105
935	1524	104
936	1526	102
937	1528	101
938	1530	99
939	1533	97
940	1535	96
941	1538	94
942	1540	93
943	1542	91
944	1544	89
945	1547	88
946	1549	86
947	1553	85
948	1600	86
949	1603	84
950	1610	82
951	1612	81
952	1614	79
953	1617	77
954	1623	76
955	1626	74
956	1628	73
957	1630	71
958	1633	69
959	1641	68
960	1643	66
961	1645	65
962	1647	63
963	1651	61
964	1656	60
965	1658	58
966	1660	56
967	1662	54
968	1670	53
969	1672	51
970	1674	50
971	1677	48
972	1678	46
973	1680	44
974	1686	43
975	1689	41
976	1691	39
977	1693	38
978	1694	36
979	1695	34
980	1700	32
981	1702	31
982	1703	29
983	1704	27
984	1705	25
985	1707	24
986	1708	22
987	1709	20
988	1712	19
989	1740	17
990	1742	15
991	1749	14
992	1752	12
993	1753	10
994	1754	8
995	1756	7
996	1757	5
997	1765	3
998	1768	1
999	1769	0
