iter	Passed	Remaining
668	7497	3709
669	7505	3696
670	7514	3684
671	7522	3671
672	7531	3659
673	7542	3648
674	7561	3640
675	7574	3630
676	7583	3618
677	7596	3607
678	7604	3594
679	7613	3582
680	7623	3570
681	7632	3558
682	7642	3546
683	7652	3535
684	7663	3523
685	7670	3511
686	7679	3498
687	7687	3486
688	7695	3473
689	7704	3461
690	7712	3449
691	7720	3436
692	7729	3424
693	7737	3411
694	7745	3399
695	7754	3386
696	7763	3374
697	7771	3362
698	7779	3350
699	7797	3341
700	7811	3332
701	7825	3321
702	7842	3313
703	7870	3309
704	7882	3298
705	7894	3287
706	7903	3275
707	7912	3263
708	7921	3251
709	7930	3239
710	7942	3228
711	7950	3215
712	7960	3204
713	7968	3191
714	7977	3179
715	7985	3167
716	7994	3155
717	8007	3144
718	8015	3132
719	8023	3120
720	8031	3108
721	8040	3096
722	8049	3083
723	8057	3071
724	8067	3059
725	8076	3048
726	8085	3036
727	8094	3024
728	8101	3011
729	8110	2999
730	8117	2987
731	8126	2975
732	8135	2963
733	8144	2951
734	8152	2939
735	8161	2927
736	8169	2915
737	8178	2903
738	8186	2891
739	8194	2879
740	8202	2867
741	8210	2854
742	8218	2842
743	8227	2830
744	8235	2818
745	8243	2806
746	8251	2794
747	8260	2783
748	8272	2772
749	8291	2763
750	8309	2754
751	8319	2743
752	8336	2734
753	8344	2722
754	8353	2710
755	8361	2698
756	8372	2687
757	8380	2675
758	8389	2663
759	8397	2651
760	8406	2640
761	8417	2629
762	8440	2621
763	8459	2613
764	8468	2601
765	8481	2591
766	8489	2578
767	8498	2567
768	8506	2555
769	8514	2543
770	8524	2531
771	8534	2520
772	8542	2508
773	8550	2496
774	8559	2484
775	8569	2473
776	8579	2462
777	8587	2450
778	8595	2438
779	8604	2426
780	8612	2415
781	8621	2403
782	8630	2391
783	8638	2379
784	8647	2368
785	8655	2356
786	8664	2344
787	8671	2332
788	8680	2321
789	8688	2309
790	8697	2298
791	8705	2286
792	8713	2274
793	8721	2262
794	8730	2251
795	8739	2239
796	8749	2228
797	8759	2217
798	8769	2206
799	8778	2194
800	8785	2182
801	8794	2171
802	8802	2159
803	8811	2148
804	8821	2136
805	8832	2125
806	8840	2114
807	8852	2103
808	8867	2093
809	8888	2084
810	8904	2075
811	8914	2063
812	8921	2052
813	8932	2041
814	8943	2030
815	8951	2018
816	8960	2007
817	8985	1999
818	8997	1988
819	9010	1977
820	9018	1966
821	9031	1955
822	9041	1944
823	9049	1932
824	9060	1921
825	9069	1910
826	9078	1899
827	9086	1887
828	9095	1876
829	9103	1864
830	9111	1853
831	9119	1841
832	9128	1830
833	9135	1818
834	9143	1806
835	9152	1795
836	9176	1787
837	9203	1779
838	9218	1768
839	9227	1757
840	9234	1745
841	9243	1734
842	9251	1722
843	9260	1711
844	9270	1700
845	9278	1688
846	9286	1677
847	9294	1666
848	9303	1654
849	9310	1643
850	9319	1631
851	9328	1620
852	9336	1609
853	9344	1597
854	9352	1586
855	9371	1576
856	9387	1566
857	9398	1555
858	9416	1545
859	9425	1534
860	9433	1522
861	9441	1511
862	9451	1500
863	9461	1489
864	9471	1478
865	9479	1466
866	9489	1455
867	9497	1444
868	9505	1432
869	9513	1421
870	9522	1410
871	9530	1398
872	9538	1387
873	9546	1376
874	9557	1365
875	9566	1354
876	9575	1342
877	9584	1331
878	9593	1320
879	9601	1309
880	9609	1298
881	9618	1286
882	9628	1275
883	9639	1264
884	9649	1253
885	9666	1243
886	9680	1233
887	9695	1222
888	9710	1212
889	9724	1201
890	9738	1191
891	9747	1180
892	9757	1169
893	9767	1158
894	9775	1146
895	9784	1135
896	9792	1124
897	9803	1113
898	9812	1102
899	9822	1091
900	9833	1080
901	9841	1069
902	9851	1058
903	9860	1047
904	9869	1035
905	9878	1024
906	9887	1013
907	9895	1002
908	9903	991
909	9912	980
910	9919	969
911	9928	958
912	9936	946
913	9945	935
914	9953	924
915	9964	913
916	9973	902
917	9984	891
918	9993	880
919	10002	869
920	10013	858
921	10021	847
922	10029	836
923	10037	825
924	10047	814
925	10069	804
926	10087	794
927	10100	783
928	10112	772
929	10120	761
930	10128	750
931	10137	739
932	10150	728
933	10158	717
934	10167	706
935	10176	695
936	10183	684
937	10194	673
938	10221	663
939	10234	653
940	10244	642
941	10253	631
942	10263	620
943	10271	609
944	10280	598
945	10288	587
946	10297	576
947	10305	565
948	10314	554
949	10323	543
950	10332	532
951	10341	521
952	10349	510
953	10358	499
954	10366	488
955	10374	477
956	10382	466
957	10391	455
958	10399	444
959	10409	433
960	10419	422
961	10429	411
962	10438	401
963	10446	390
964	10468	379
965	10526	370
966	10542	359
967	10556	348
968	10626	339
969	10636	328
970	10644	317
971	10653	306
972	10661	295
973	10670	284
974	10678	273
975	10687	262
976	10699	251
977	10713	241
978	10722	230
979	10732	219
980	10743	208
981	10756	197
982	10764	186
983	10775	175
984	10795	164
985	10811	153
986	10824	142
987	10840	131
988	10851	120
989	10894	110
990	10918	99
991	10942	88
992	10976	77
993	10996	66
994	11011	55
995	11020	44
996	11029	33
997	11039	22
998	11048	11
999	11056	0
