iter	Passed	Remaining
581	18808	13508
582	18842	13477
583	18880	13449
584	18912	13416
585	18949	13387
586	18979	13353
587	19014	13323
588	19049	13292
589	19077	13257
590	19104	13221
591	19131	13185
592	19163	13152
593	19191	13117
594	19234	13092
595	19273	13064
596	19304	13031
597	19339	13000
598	19377	12972
599	19413	12942
600	19454	12915
601	19488	12884
602	19521	12852
603	19555	12821
604	19584	12786
605	19609	12749
606	19632	12711
607	19665	12678
608	19700	12648
609	19734	12616
610	19778	12592
611	19819	12565
612	19855	12535
613	19889	12504
614	19926	12474
615	19961	12443
616	20009	12420
617	20044	12389
618	20068	12352
619	20104	12322
620	20137	12289
621	20175	12261
622	20212	12231
623	20266	12211
624	20321	12193
625	20365	12167
626	20399	12135
627	20436	12105
628	20469	12073
629	20501	12040
630	20535	12008
631	20573	11979
632	20607	11947
633	20646	11918
634	20683	11888
635	20729	11864
636	20771	11836
637	20807	11806
638	20841	11774
639	20876	11743
640	20910	11711
641	20947	11681
642	20986	11651
643	21013	11616
644	21046	11583
645	21086	11554
646	21116	11520
647	21142	11485
648	21179	11454
649	21206	11418
650	21245	11389
651	21278	11357
652	21318	11328
653	21351	11296
654	21384	11263
655	21420	11232
656	21451	11198
657	21477	11163
658	21510	11130
659	21545	11098
660	21580	11067
661	21612	11035
662	21651	11005
663	21711	10986
664	21750	10957
665	21787	10926
666	21818	10893
667	21854	10861
668	21884	10827
669	21923	10798
670	21957	10766
671	21986	10731
672	22024	10701
673	22058	10669
674	22089	10635
675	22135	10609
676	22166	10575
677	22204	10545
678	22248	10518
679	22290	10489
680	22321	10456
681	22360	10426
682	22392	10392
683	22426	10360
684	22469	10332
685	22502	10299
686	22536	10267
687	22569	10234
688	22598	10200
689	22625	10164
690	22659	10132
691	22686	10097
692	22722	10066
693	22755	10033
694	22788	10000
695	22813	9964
696	22841	9929
697	22872	9896
698	22903	9862
699	22936	9829
700	22970	9797
701	23002	9764
702	23038	9733
703	23064	9697
704	23099	9665
705	23134	9633
706	23167	9601
707	23199	9568
708	23234	9536
709	23265	9502
710	23298	9470
711	23328	9436
712	23364	9404
713	23397	9372
714	23432	9340
715	23464	9307
716	23497	9274
717	23529	9241
718	23553	9205
719	23584	9171
720	23612	9137
721	23645	9104
722	23672	9069
723	23724	9044
724	23754	9010
725	23786	8977
726	23821	8945
727	23848	8910
728	23872	8874
729	23896	8838
730	23923	8803
731	23950	8768
732	23986	8737
733	24021	8705
734	24049	8671
735	24084	8638
736	24115	8605
737	24151	8573
738	24187	8542
739	24224	8511
740	24258	8479
741	24287	8445
742	24317	8411
743	24352	8379
744	24382	8345
745	24413	8312
746	24442	8278
747	24473	8244
748	24509	8213
749	24541	8180
750	24571	8146
751	24603	8113
752	24636	8081
753	24673	8049
754	24712	8019
755	24746	7986
756	24772	7952
757	24804	7919
758	24841	7887
759	24870	7853
760	24896	7819
761	24921	7783
762	24945	7748
763	24986	7718
764	25024	7687
765	25059	7655
766	25082	7619
767	25116	7587
768	25145	7553
769	25176	7520
770	25211	7488
771	25245	7455
772	25270	7421
773	25299	7387
774	25327	7353
775	25357	7319
776	25390	7287
777	25425	7255
778	25457	7222
779	25490	7189
780	25520	7156
781	25549	7122
782	25579	7088
783	25606	7054
784	25644	7023
785	25675	6990
786	25709	6958
787	25734	6923
788	25765	6890
789	25802	6858
790	25835	6826
791	25865	6793
792	25898	6760
793	25927	6726
794	25963	6695
795	25990	6660
796	26015	6626
797	26045	6593
798	26066	6557
799	26091	6522
800	26114	6487
801	26144	6454
802	26177	6422
803	26215	6390
804	26246	6357
805	26280	6325
806	26312	6292
807	26344	6259
808	26372	6226
809	26399	6192
810	26431	6159
811	26460	6126
812	26494	6093
813	26520	6060
814	26547	6026
815	26576	5992
816	26613	5961
817	26641	5927
818	26678	5896
819	26737	5869
820	26763	5835
821	26796	5802
822	26830	5770
823	26864	5737
824	26896	5705
825	26925	5672
826	26954	5638
827	26987	5606
828	27013	5572
829	27047	5539
830	27077	5506
831	27111	5474
832	27137	5440
833	27166	5407
834	27204	5375
835	27234	5342
836	27263	5309
837	27295	5276
838	27326	5243
839	27357	5210
840	27385	5177
841	27419	5145
842	27454	5113
843	27480	5079
844	27511	5046
845	27538	5013
846	27570	4980
847	27600	4947
848	27625	4913
849	27651	4879
850	27685	4847
851	27716	4814
852	27751	4782
853	27793	4751
854	27828	4719
855	27860	4686
856	27892	4654
857	27922	4621
858	27957	4589
859	27990	4556
860	28018	4523
861	28049	4490
862	28084	4458
863	28113	4425
864	28144	4392
865	28191	4362
866	28223	4329
867	28256	4297
868	28283	4263
869	28307	4229
870	28336	4196
871	28365	4163
872	28395	4130
873	28427	4098
874	28459	4065
875	28490	4032
876	28524	4000
877	28554	3967
878	28586	3935
879	28608	3901
880	28641	3868
881	28671	3835
882	28700	3802
883	28731	3770
884	28760	3737
885	28792	3704
886	28820	3671
887	28855	3639
888	28886	3606
889	28916	3573
890	28949	3541
891	28982	3509
892	29009	3475
893	29038	3443
894	29072	3410
895	29106	3378
896	29140	3346
897	29169	3313
898	29210	3281
899	29243	3249
900	29275	3216
901	29306	3184
902	29335	3151
903	29366	3118
904	29397	3085
905	29425	3053
906	29461	3020
907	29490	2987
908	29518	2955
909	29553	2922
910	29586	2890
911	29616	2857
912	29647	2825
913	29695	2794
914	29722	2761
915	29747	2727
916	29782	2695
917	29815	2663
918	29844	2630
919	29872	2597
920	29909	2565
921	29948	2533
922	29979	2501
923	30017	2469
924	30053	2436
925	30080	2403
926	30105	2370
927	30136	2338
928	30174	2306
